股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key
6189,豐藝,2026-06-10 23:13:48,False,,,,,,,,,,,
6177,達麗,2026-06-10 23:13:48,False,,,,,,,,,,,
6165,浪凡,2026-06-10 23:13:48,False,,,,,,,,,,,
6183,關貿,2026-06-10 23:13:48,False,,,,,,,,,,,
6166,凌華,2026-06-10 23:13:48,False,,,,,,,,,,,
6184,大豐電,2026-06-10 23:13:48,False,,,,,,,,,,,
6191,精成科,2026-06-10 23:13:48,False,,,,,,,,,,,
6192,巨路,2026-06-10 23:13:48,False,,,,,,,,,,,
6196,帆宣,2026-06-10 23:13:48,False,,,,,,,,,,,
6197,佳必琪,2026-06-10 23:13:48,False,,,,,,,,,,,
6201,亞弘電,2026-06-10 23:13:48,False,,,,,,,,,,,
6205,詮欣,2026-06-10 23:13:48,False,,,,,,,,,,,
6202,盛群,2026-06-10 23:13:48,False,,,,,,,,,,,
6214,精誠,2026-06-10 23:13:48,False,,,,,,,,,,,
6209,今國光,2026-06-10 23:13:48,False,,,,,,,,,,,
6213,聯茂,2026-06-10 23:13:48,False,,,,,,,,,,,
6206,飛捷,2026-06-10 23:13:48,False,,,,,,,,,,,
6215,和椿,2026-06-10 23:13:48,False,,,,,,,,,,,
6224,聚鼎,2026-06-10 23:13:48,False,,,,,,,,,,,
6226,光鼎,2026-06-10 23:13:48,False,,,,,,,,,,,
6216,居易,2026-06-10 23:13:48,False,,,,,,,,,,,
6225,天瀚,2026-06-10 23:13:48,False,,,,,,,,,,,
6235,華孚,2026-06-10 23:13:48,False,,,,,,,,,,,
6230,尼得科超眾,2026-06-10 23:13:48,False,,,,,,,,,,,
6239,力成,2026-06-10 23:13:48,False,,,,,,,,,,,
6269,台郡,2026-06-10 23:13:48,False,,,,,,,,,,,
6243,迅杰,2026-06-10 23:13:48,False,,,,,,,,,,,
6257,矽格,2026-06-10 23:13:48,False,,,,,,,,,,,
6277,宏正,2026-06-10 23:13:48,False,,,,,,,,,,,
6271,同欣電,2026-06-10 23:13:48,False,,,,,,,,,,,
6281,全國電,2026-06-10 23:13:48,False,,,,,,,,,,,
6278,台表科,2026-06-10 23:13:48,False,,,,,,,,,,,
6272,驊陞,2026-06-10 23:13:48,False,,,,,,,,,,,
6283,淳安,2026-06-10 23:13:48,False,,,,,,,,,,,
6285,啟��,2026-06-10 23:13:48,False,,,,,,,,,,,
6412,群電,2026-06-10 23:13:48,False,,,,,,,,,,,
6282,康舒,2026-06-10 23:13:48,False,,,,,,,,,,,
6409,旭隼,2026-06-10 23:13:48,False,,,,,,,,,,,
6405,悅城,2026-06-10 23:13:48,False,,,,,,,,,,,
6414,樺漢,2026-06-10 23:13:48,False,,,,,,,,,,,
6426,統新,2026-06-10 23:13:48,False,,,,,,,,,,,
6415,矽力*-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6416,瑞祺電通,2026-06-10 23:13:48,False,,,,,,,,,,,
6431,光麗-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6446,藥華藥,2026-06-10 23:13:48,False,,,,,,,,,,,
6438,迅得,2026-06-10 23:13:48,False,,,,,,,,,,,
6443,元晶,2026-06-10 23:13:48,False,,,,,,,,,,,
6442,光聖,2026-06-10 23:13:48,False,,,,,,,,,,,
6449,鈺邦,2026-06-10 23:13:48,False,,,,,,,,,,,
6451,訊芯-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6456,GIS-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6464,台數科,2026-06-10 23:13:48,False,,,,,,,,,,,
6472,保瑞,2026-06-10 23:13:48,False,,,,,,,,,,,
6477,安集,2026-06-10 23:13:48,False,,,,,,,,,,,
6491,晶碩,2026-06-10 23:13:48,False,,,,,,,,,,,
6505,台塑化,2026-06-10 23:13:48,False,,,,,,,,,,,
6515,穎崴,2026-06-10 23:13:48,False,,,,,,,,,,,
6526,達發,2026-06-10 23:13:48,False,,,,,,,,,,,
6531,愛普*,2026-06-10 23:13:48,False,,,,,,,,,,,
6525,捷敏-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6504,南六,2026-06-10 23:13:48,False,,,,,,,,,,,
6550,北極星藥業-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6541,泰福-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6533,晶心科,2026-06-10 23:13:48,False,,,,,,,,,,,
6558,興能高,2026-06-10 23:13:48,False,,,,,,,,,,,
6552,易華電,2026-06-10 23:13:48,False,,,,,,,,,,,
6579,研揚,2026-06-10 23:13:48,False,,,,,,,,,,,
6589,台康生技,2026-06-10 23:13:48,False,,,,,,,,,,,
6585,鼎基,2026-06-10 23:13:48,False,,,,,,,,,,,
6573,虹揚-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6581,鋼聯,2026-06-10 23:13:48,False,,,,,,,,,,,
6582,申豐,2026-06-10 23:13:48,False,,,,,,,,,,,
6598,ABC-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6592,和潤企業,2026-06-10 23:13:48,False,,,,,,,,,,,
6606,建德工業,2026-06-10 23:13:48,False,,,,,,,,,,,
6591,動力-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6605,帝寶,2026-06-10 23:13:48,False,,,,,,,,,,,
6655,科定,2026-06-10 23:13:48,False,,,,,,,,,,,
6658,聯策,2026-06-10 23:13:48,False,,,,,,,,,,,
6614,資拓宏宇,2026-06-10 23:13:48,False,,,,,,,,,,,
6657,華安,2026-06-10 23:13:48,False,,,,,,,,,,,
6625,必應,2026-06-10 23:13:48,False,,,,,,,,,,,
6641,基士德-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6669,緯穎,2026-06-10 23:13:48,False,,,,,,,,,,,
6668,中揚光,2026-06-10 23:13:48,False,,,,,,,,,,,
6666,羅麗芬-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6671,三能-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6670,復盛應用,2026-06-10 23:13:48,False,,,,,,,,,,,
6672,騰輝電子-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6698,旭暉應材,2026-06-10 23:13:48,False,,,,,,,,,,,
6695,芯鼎,2026-06-10 23:13:48,False,,,,,,,,,,,
6691,洋基工程,2026-06-10 23:13:48,False,,,,,,,,,,,
6689,伊雲谷,2026-06-10 23:13:48,False,,,,,,,,,,,
6674,鋐寶科技,2026-06-10 23:13:48,False,,,,,,,,,,,
6706,惠特,2026-06-10 23:13:48,False,,,,,,,,,,,
6722,輝創,2026-06-10 23:13:48,False,,,,,,,,,,,
6715,嘉基,2026-06-10 23:13:48,False,,,,,,,,,,,
6742,澤米,2026-06-10 23:13:48,False,,,,,,,,,,,
6719,力智,2026-06-10 23:13:48,False,,,,,,,,,,,
6743,安普新,2026-06-10 23:13:48,False,,,,,,,,,,,
6757,台灣虎航,2026-06-10 23:13:48,False,,,,,,,,,,,
6754,匯僑設計,2026-06-10 23:13:48,False,,,,,,,,,,,
6768,志強-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6753,龍德造船,2026-06-10 23:13:48,False,,,,,,,,,,,
6756,威鋒電子,2026-06-10 23:13:48,False,,,,,,,,,,,
6776,展�眥篕�,2026-06-10 23:13:48,False,,,,,,,,,,,
6782,視陽,2026-06-10 23:13:48,False,,,,,,,,,,,
6789,采鈺,2026-06-10 23:13:48,False,,,,,,,,,,,
6781,AES-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6770,力積電,2026-06-10 23:13:48,False,,,,,,,,,,,
6794,向榮生技,2026-06-10 23:13:48,False,,,,,,,,,,,
6805,富世達,2026-06-10 23:13:48,False,,,,,,,,,,,
6790,永豐實,2026-06-10 23:13:48,False,,,,,,,,,,,
6796,晉弘,2026-06-10 23:13:48,False,,,,,,,,,,,
6792,詠業,2026-06-10 23:13:48,False,,,,,,,,,,,
6799,來頡,2026-06-10 23:13:48,False,,,,,,,,,,,
6834,天二科技,2026-06-10 23:13:48,False,,,,,,,,,,,
6806,森崴能源,2026-06-10 23:13:48,False,,,,,,,,,,,
6807,峰源-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6830,汎銓,2026-06-10 23:13:48,False,,,,,,,,,,,
6831,邁科,2026-06-10 23:13:48,False,,,,,,,,,,,
6835,圓裕,2026-06-10 23:13:48,False,,,,,,,,,,,
6861,睿生光電,2026-06-10 23:13:48,False,,,,,,,,,,,
6838,台新藥,2026-06-10 23:13:48,False,,,,,,,,,,,
6862,三集瑞-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6869,雲豹能源,2026-06-10 23:13:48,False,,,,,,,,,,,
6863,永道-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6901,鑽石投資,2026-06-10 23:13:48,False,,,,,,,,,,,
6887,寶綠特-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6885,全福生技,2026-06-10 23:13:48,False,,,,,,,,,,,
6873,泓德能源,2026-06-10 23:13:48,False,,,,,,,,,,,
6890,來億-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6906,現觀科,2026-06-10 23:13:48,False,,,,,,,,,,,
6909,創控,2026-06-10 23:13:48,False,,,,,,,,,,,
6916,華凌,2026-06-10 23:13:48,False,,,,,,,,,,,
6914,阜爾運通,2026-06-10 23:13:48,False,,,,,,,,,,,
6918,愛派司,2026-06-10 23:13:48,False,,,,,,,,,,,
6902,GOGOLOOK,2026-06-10 23:13:48,False,,,,,,,,,,,
6933,AMAX-KY,2026-06-10 23:13:48,False,,,,,,,,,,,
6928,攸泰科技,2026-06-10 23:13:48,False,,,,,,,,,,,
6923,中台,2026-06-10 23:13:48,False,,,,,,,,,,,
6919,康霈*,2026-06-10 23:13:48,False,,,,,,,,,,,
6931,青松健康,2026-06-10 23:13:48,False,,,,,,,,,,,
6952,大武山,2026-06-10 23:13:49,False,,,,,,,,,,,
6937,天虹,2026-06-10 23:13:48,False,,,,,,,,,,,
6957,裕慶-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
6936,永鴻生技,2026-06-10 23:13:48,False,,,,,,,,,,,
6934,心誠鎂,2026-06-10 23:13:48,False,,,,,,,,,,,
6944,兆聯實業,2026-06-10 23:13:49,False,,,,,,,,,,,
6965,中傑-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
6962,奕力-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
7705,三商餐飲,2026-06-10 23:13:49,False,,,,,,,,,,,
6958,日盛台駿,2026-06-10 23:13:49,False,,,,,,,,,,,
6994,富威電力,2026-06-10 23:13:49,False,,,,,,,,,,,
7732,金興精密,2026-06-10 23:13:49,False,,,,,,,,,,,
7736,虎山,2026-06-10 23:13:49,False,,,,,,,,,,,
7749,意騰-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
7711,永擎,2026-06-10 23:13:49,False,,,,,,,,,,,
7721,微程式,2026-06-10 23:13:49,False,,,,,,,,,,,
7722,LINEPAY,2026-06-10 23:13:49,False,,,,,,,,,,,
7750,新代,2026-06-10 23:13:49,False,,,,,,,,,,,
7765,中華資安,2026-06-10 23:13:49,False,,,,,,,,,,,
7780,大研生醫*,2026-06-10 23:13:49,False,,,,,,,,,,,
7769,鴻勁,2026-06-10 23:13:49,False,,,,,,,,,,,
7760,享溫馨,2026-06-10 23:13:49,False,,,,,,,,,,,
7768,頌勝科技,2026-06-10 23:13:49,False,,,,,,,,,,,
7799,禾榮科,2026-06-10 23:13:49,False,,,,,,,,,,,
7786,東方風能,2026-06-10 23:13:49,False,,,,,,,,,,,
7795,長廣,2026-06-10 23:13:49,False,,,,,,,,,,,
7791,皇家可口,2026-06-10 23:13:49,False,,,,,,,,,,,
7818,溢泰實業,2026-06-10 23:13:49,False,,,,,,,,,,,
7822,倍利科,2026-06-10 23:13:49,False,,,,,,,,,,,
7788,松川精密,2026-06-10 23:13:49,False,,,,,,,,,,,
8016,矽創,2026-06-10 23:13:49,False,,,,,,,,,,,
8021,尖點,2026-06-10 23:13:49,False,,,,,,,,,,,
8011,台通,2026-06-10 23:13:49,False,,,,,,,,,,,
7821,神數,2026-06-10 23:13:49,False,,,,,,,,,,,
8033,雷虎,2026-06-10 23:13:49,False,,,,,,,,,,,
8070,長華*,2026-06-10 23:13:49,False,,,,,,,,,,,
8046,南電,2026-06-10 23:13:49,False,,,,,,,,,,,
8072,陞泰,2026-06-10 23:13:49,False,,,,,,,,,,,
8028,昇陽半導體,2026-06-10 23:13:49,False,,,,,,,,,,,
8045,達運光電,2026-06-10 23:13:49,False,,,,,,,,,,,
8039,台虹,2026-06-10 23:13:49,False,,,,,,,,,,,
8101,華冠,2026-06-10 23:13:49,False,,,,,,,,,,,
8081,致新,2026-06-10 23:13:49,False,,,,,,,,,,,
8104,錸寶,2026-06-10 23:13:49,False,,,,,,,,,,,
8103,瀚荃,2026-06-10 23:13:49,False,,,,,,,,,,,
8105,凌巨,2026-06-10 23:13:49,False,,,,,,,,,,,
8114,振樺電,2026-06-10 23:13:49,False,,,,,,,,,,,
8163,達方,2026-06-10 23:13:49,False,,,,,,,,,,,
8110,華東,2026-06-10 23:13:49,False,,,,,,,,,,,
8131,福懋科,2026-06-10 23:13:49,False,,,,,,,,,,,
8112,至上,2026-06-10 23:13:49,False,,,,,,,,,,,
8150,南茂,2026-06-10 23:13:49,False,,,,,,,,,,,
8215,明基材,2026-06-10 23:13:49,False,,,,,,,,,,,
8201,無敵,2026-06-10 23:13:49,False,,,,,,,,,,,
8213,志超,2026-06-10 23:13:49,False,,,,,,,,,,,
8210,勤誠,2026-06-10 23:13:49,False,,,,,,,,,,,
8261,富鼎,2026-06-10 23:13:49,False,,,,,,,,,,,
8367,建新國際,2026-06-10 23:13:49,False,,,,,,,,,,,
8222,寶一,2026-06-10 23:13:49,False,,,,,,,,,,,
8271,宇瞻,2026-06-10 23:13:49,False,,,,,,,,,,,
8374,羅昇,2026-06-10 23:13:49,False,,,,,,,,,,,
8249,菱光,2026-06-10 23:13:49,False,,,,,,,,,,,
8341,日友,2026-06-10 23:13:49,False,,,,,,,,,,,
8411,福貞-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
8429,金麗-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
8404,百和興業-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
8422,可寧衛*,2026-06-10 23:13:49,False,,,,,,,,,,,
8462,柏文,2026-06-10 23:13:49,False,,,,,,,,,,,
8464,億豐,2026-06-10 23:13:49,False,,,,,,,,,,,
8438,昶昕,2026-06-10 23:13:49,False,,,,,,,,,,,
8443,阿瘦,2026-06-10 23:13:49,False,,,,,,,,,,,
8454,富邦媒,2026-06-10 23:13:49,False,,,,,,,,,,,
8442,威宏-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
8463,潤泰材,2026-06-10 23:13:49,False,,,,,,,,,,,
8466,美吉吉-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
8476,台境*,2026-06-10 23:13:49,False,,,,,,,,,,,
8467,波力-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
8478,東哥遊艇,2026-06-10 23:13:49,False,,,,,,,,,,,
8473,山林水,2026-06-10 23:13:49,False,,,,,,,,,,,
8482,商億-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
8940,新天地,2026-06-10 23:13:49,False,,,,,,,,,,,
8488,吉源-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
8481,政伸,2026-06-10 23:13:49,False,,,,,,,,,,,
8926,台汽電,2026-06-10 23:13:49,False,,,,,,,,,,,
8499,鼎炫-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
9905,大華,2026-06-10 23:13:49,False,,,,,,,,,,,
9902,台火,2026-06-10 23:13:49,False,,,,,,,,,,,
9802,鈺齊-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
9904,寶成,2026-06-10 23:13:49,False,,,,,,,,,,,
8996,高力,2026-06-10 23:13:49,False,,,,,,,,,,,
9908,大台北,2026-06-10 23:13:49,False,,,,,,,,,,,
9906,欣巴巴,2026-06-10 23:13:49,False,,,,,,,,,,,
9907,統一實,2026-06-10 23:13:49,False,,,,,,,,,,,
9910,豐泰,2026-06-10 23:13:49,False,,,,,,,,,,,
9911,櫻花,2026-06-10 23:13:49,False,,,,,,,,,,,
9912,偉聯,2026-06-10 23:13:49,False,,,,,,,,,,,
9914,美利達,2026-06-10 23:13:49,False,,,,,,,,,,,
9919,康那香,2026-06-10 23:13:49,False,,,,,,,,,,,
9921,巨大,2026-06-10 23:13:49,False,,,,,,,,,,,
9917,中保科,2026-06-10 23:13:49,False,,,,,,,,,,,
9918,欣天然,2026-06-10 23:13:49,False,,,,,,,,,,,
9924,福興,2026-06-10 23:13:49,False,,,,,,,,,,,
9928,中視,2026-06-10 23:13:49,False,,,,,,,,,,,
9925,新保,2026-06-10 23:13:49,False,,,,,,,,,,,
9929,秋雨,2026-06-10 23:13:49,False,,,,,,,,,,,
9927,泰銘,2026-06-10 23:13:49,False,,,,,,,,,,,
9926,新海,2026-06-10 23:13:49,False,,,,,,,,,,,
9935,慶豐富,2026-06-10 23:13:49,False,,,,,,,,,,,
9931,欣高,2026-06-10 23:13:49,False,,,,,,,,,,,
9933,中鼎,2026-06-10 23:13:49,False,,,,,,,,,,,
9930,中聯資源,2026-06-10 23:13:49,False,,,,,,,,,,,
9934,成霖,2026-06-10 23:13:49,False,,,,,,,,,,,
9937,全國,2026-06-10 23:13:49,False,,,,,,,,,,,
9942,茂順,2026-06-10 23:13:49,False,,,,,,,,,,,
9939,宏全,2026-06-10 23:13:49,False,,,,,,,,,,,
9940,信義,2026-06-10 23:13:49,False,,,,,,,,,,,
9938,百和,2026-06-10 23:13:49,False,,,,,,,,,,,
9941,裕融,2026-06-10 23:13:49,False,,,,,,,,,,,
9944,新麗,2026-06-10 23:13:49,False,,,,,,,,,,,
9958,世紀鋼,2026-06-10 23:13:49,False,,,,,,,,,,,
9943,好樂迪,2026-06-10 23:13:49,False,,,,,,,,,,,
9945,潤泰新,2026-06-10 23:13:49,False,,,,,,,,,,,
9946,三發地產,2026-06-10 23:13:49,False,,,,,,,,,,,
9955,佳龍,2026-06-10 23:13:49,False,,,,,,,,,,,
2254,巨鎧精密-創,2026-06-10 23:13:49,False,,,,,,,,,,,
2432,倚天酷��-創,2026-06-10 23:13:49,False,,,,,,,,,,,
4195,基米-創,2026-06-10 23:13:49,False,,,,,,,,,,,
2258,鴻華先進-創,2026-06-10 23:13:49,False,,,,,,,,,,,
3150,鈺寶-創,2026-06-10 23:13:49,False,,,,,,,,,,,
6534,正瀚-創,2026-06-10 23:13:49,False,,,,,,,,,,,
4590,富田-創,2026-06-10 23:13:49,False,,,,,,,,,,,
6771,平和環保-創,2026-06-10 23:13:49,False,,,,,,,,,,,
4582,聚恆-創,2026-06-10 23:13:49,False,,,,,,,,,,,
6645,金萬林-創,2026-06-10 23:13:49,False,,,,,,,,,,,
6854,錼創科技-KY創,2026-06-10 23:13:49,False,,,,,,,,,,,
6921,嘉雨思-創,2026-06-10 23:13:49,False,,,,,,,,,,,
6908,宏�砦C戲-創,2026-06-10 23:13:49,False,,,,,,,,,,,
6951,青新-創,2026-06-10 23:13:49,False,,,,,,,,,,,
6924,榮惠-KY創,2026-06-10 23:13:49,False,,,,,,,,,,,
6949,沛爾生醫-創,2026-06-10 23:13:49,False,,,,,,,,,,,
7730,暉盛-創,2026-06-10 23:13:49,False,,,,,,,,,,,
7610,聯友金屬-創,2026-06-10 23:13:49,False,,,,,,,,,,,
6955,邦睿生技-創,2026-06-10 23:13:49,False,,,,,,,,,,,
7631,聚賢研發-創,2026-06-10 23:13:49,False,,,,,,,,,,,
6988,威力暘-創,2026-06-10 23:13:49,False,,,,,,,,,,,
6969,成信實業*-創,2026-06-10 23:13:49,False,,,,,,,,,,,
8162,微矽電子-創,2026-06-10 23:13:49,False,,,,,,,,,,,
7740,熙特爾-創,2026-06-10 23:13:49,False,,,,,,,,,,,
7803,雲象科技-創,2026-06-10 23:13:49,False,,,,,,,,,,,
7823,奧義賽博-KY創,2026-06-10 23:13:49,False,,,,,,,,,,,
7827,漢康-KY創,2026-06-10 23:13:49,False,,,,,,,,,,,
8487,愛爾達-創,2026-06-10 23:13:49,False,,,,,,,,,,,
1294,漢田生技,2026-06-10 23:13:49,False,,,,,,,,,,,
1240,茂生農經,2026-06-10 23:13:49,False,,,,,,,,,,,
1264,德麥,2026-06-10 23:13:49,False,,,,,,,,,,,
1259,安心,2026-06-10 23:13:49,False,,,,,,,,,,,
1268,漢來美食,2026-06-10 23:13:49,False,,,,,,,,,,,
1565,精華,2026-06-10 23:13:49,False,,,,,,,,,,,
1295,生合,2026-06-10 23:13:49,False,,,,,,,,,,,
1569,濱川,2026-06-10 23:13:49,False,,,,,,,,,,,
1570,力肯,2026-06-10 23:13:49,False,,,,,,,,,,,
1336,台翰,2026-06-10 23:13:49,False,,,,,,,,,,,
1580,新麥,2026-06-10 23:13:49,False,,,,,,,,,,,
1586,和勤,2026-06-10 23:13:49,False,,,,,,,,,,,
1593,祺驊,2026-06-10 23:13:49,False,,,,,,,,,,,
1591,駿吉-KY,2026-06-10 23:13:49,False,,,,,,,,,,,
1584,精剛,2026-06-10 23:13:49,False,,,,,,,,,,,
1595,川寶,2026-06-10 23:13:49,False,,,,,,,,,,,
1784,訊聯,2026-06-10 23:13:50,False,,,,,,,,,,,
1599,宏佳騰,2026-06-10 23:13:50,False,,,,,,,,,,,
1781,合世,2026-06-10 23:13:50,False,,,,,,,,,,,
1777,生泰,2026-06-10 23:13:50,False,,,,,,,,,,,
1742,台蠟,2026-06-10 23:13:50,False,,,,,,,,,,,
1788,杏昌,2026-06-10 23:13:50,False,,,,,,,,,,,
1796,金穎生技,2026-06-10 23:13:50,False,,,,,,,,,,,
1785,光洋科,2026-06-10 23:13:50,False,,,,,,,,,,,
1799,易威,2026-06-10 23:13:50,False,,,,,,,,,,,
1813,寶利徠,2026-06-10 23:13:50,False,,,,,,,,,,,
1815,富喬,2026-06-10 23:13:50,False,,,,,,,,,,,
2061,風青,2026-06-10 23:13:50,False,,,,,,,,,,,
2065,世豐,2026-06-10 23:13:50,False,,,,,,,,,,,
2035,唐榮,2026-06-10 23:13:50,False,,,,,,,,,,,
2063,世鎧,2026-06-10 23:13:50,False,,,,,,,,,,,
2064,晉椿,2026-06-10 23:13:50,False,,,,,,,,,,,
2066,世德,2026-06-10 23:13:50,False,,,,,,,,,,,
2067,嘉鋼,2026-06-10 23:13:50,False,,,,,,,,,,,
2221,大甲,2026-06-10 23:13:50,False,,,,,,,,,,,
2070,精湛,2026-06-10 23:13:50,False,,,,,,,,,,,
2073,雄順,2026-06-10 23:13:50,False,,,,,,,,,,,
2230,泰茂,2026-06-10 23:13:50,False,,,,,,,,,,,
2596,綠意,2026-06-10 23:13:50,False,,,,,,,,,,,
2643,捷迅,2026-06-10 23:13:50,False,,,,,,,,,,,
2641,正德,2026-06-10 23:13:50,False,,,,,,,,,,,
2640,大車隊,2026-06-10 23:13:50,False,,,,,,,,,,,
2719,燦星旅,2026-06-10 23:13:50,False,,,,,,,,,,,
2235,謚源,2026-06-10 23:13:50,False,,,,,,,,,,,
2732,六角,2026-06-10 23:13:50,False,,,,,,,,,,,
2726,雅茗-KY,2026-06-10 23:13:50,False,,,,,,,,,,,
2724,藝舍-KY,2026-06-10 23:13:50,False,,,,,,,,,,,
2718,全心投控,2026-06-10 23:13:50,False,,,,,,,,,,,
2729,瓦城,2026-06-10 23:13:50,False,,,,,,,,,,,
2745,五福,2026-06-10 23:13:50,False,,,,,,,,,,,
2740,華軒,2026-06-10 23:13:50,False,,,,,,,,,,,
2743,山富,2026-06-10 23:13:50,False,,,,,,,,,,,
2754,亞洲藏壽司,2026-06-10 23:13:50,False,,,,,,,,,,,
2734,易飛網,2026-06-10 23:13:50,False,,,,,,,,,,,
2752,豆府,2026-06-10 23:13:50,False,,,,,,,,,,,
2736,富野,2026-06-10 23:13:50,False,,,,,,,,,,,
2751,王座,2026-06-10 23:13:50,False,,,,,,,,,,,
2755,揚秦,2026-06-10 23:13:50,False,,,,,,,,,,,
2916,滿心,2026-06-10 23:13:50,False,,,,,,,,,,,
2756,聯發國際,2026-06-10 23:13:50,False,,,,,,,,,,,
2924,宏太-KY,2026-06-10 23:13:50,False,,,,,,,,,,,
2949,欣新網,2026-06-10 23:13:50,False,,,,,,,,,,,
2948,寶陞,2026-06-10 23:13:50,False,,,,,,,,,,,
2941,米斯特,2026-06-10 23:13:50,False,,,,,,,,,,,
2947,振宇五金,2026-06-10 23:13:50,False,,,,,,,,,,,
3064,泰偉,2026-06-10 23:13:50,False,,,,,,,,,,,
2926,誠品生活,2026-06-10 23:13:50,False,,,,,,,,,,,
2937,集雅社,2026-06-10 23:13:50,False,,,,,,,,,,,
3067,全域,2026-06-10 23:13:50,False,,,,,,,,,,,
3083,網龍,2026-06-10 23:13:50,False,,,,,,,,,,,
3085,新零售,2026-06-10 23:13:50,False,,,,,,,,,,,
3071,協禧,2026-06-10 23:13:50,False,,,,,,,,,,,
3066,李洲,2026-06-10 23:13:50,False,,,,,,,,,,,
3081,聯亞,2026-06-10 23:13:50,False,,,,,,,,,,,
3086,華義*,2026-06-10 23:13:50,False,,,,,,,,,,,
3073,天方能源,2026-06-10 23:13:50,False,,,,,,,,,,,
3078,僑威,2026-06-10 23:13:50,False,,,,,,,,,,,
3088,艾訊,2026-06-10 23:13:50,False,,,,,,,,,,,
3095,及成,2026-06-10 23:13:50,False,,,,,,,,,,,
3093,港建*,2026-06-10 23:13:50,False,,,,,,,,,,,
3105,穩懋,2026-06-10 23:13:50,False,,,,,,,,,,,
3122,笙泉,2026-06-10 23:13:50,False,,,,,,,,,,,
3141,晶宏,2026-06-10 23:13:50,False,,,,,,,,,,,
3114,好德,2026-06-10 23:13:50,False,,,,,,,,,,,
3115,富榮綱,2026-06-10 23:13:50,False,,,,,,,,,,,
3128,昇銳,2026-06-10 23:13:50,False,,,,,,,,,,,
3131,弘塑,2026-06-10 23:13:50,False,,,,,,,,,,,
3118,進階,2026-06-10 23:13:50,False,,,,,,,,,,,
3147,大綜,2026-06-10 23:13:50,False,,,,,,,,,,,
3152,璟德,2026-06-10 23:13:50,False,,,,,,,,,,,
3162,精確,2026-06-10 23:13:50,False,,,,,,,,,,,
3158,嘉實,2026-06-10 23:13:50,False,,,,,,,,,,,
3163,波若威,2026-06-10 23:13:50,False,,,,,,,,,,,
3188,鑫龍騰,2026-06-10 23:13:50,False,,,,,,,,,,,
3191,雲嘉南,2026-06-10 23:13:50,False,,,,,,,,,,,
3176,基亞,2026-06-10 23:13:50,False,,,,,,,,,,,
3169,亞信,2026-06-10 23:13:50,False,,,,,,,,,,,
3171,炎洲流通,2026-06-10 23:13:50,False,,,,,,,,,,,
3178,公準,2026-06-10 23:13:50,False,,,,,,,,,,,
3206,志豐,2026-06-10 23:13:50,False,,,,,,,,,,,
3211,順達,2026-06-10 23:13:50,False,,,,,,,,,,,
3205,佰研,2026-06-10 23:13:50,False,,,,,,,,,,,
3207,耀勝,2026-06-10 23:13:50,False,,,,,,,,,,,
3213,茂訊,2026-06-10 23:13:50,False,,,,,,,,,,,
3221,台嘉碩,2026-06-10 23:13:50,False,,,,,,,,,,,
3217,優群,2026-06-10 23:13:50,False,,,,,,,,,,,
3218,大學光,2026-06-10 23:13:50,False,,,,,,,,,,,
3224,三顧,2026-06-10 23:13:50,False,,,,,,,,,,,
3219,倚強科,2026-06-10 23:13:50,False,,,,,,,,,,,
3226,龍鋒,2026-06-10 23:13:50,False,,,,,,,,,,,
3228,金麗科,2026-06-10 23:13:50,False,,,,,,,,,,,
