股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
4137,麗豐-KY,2026-08-12 04:58:48,True,94.2,324 張,+12(12%)/+34(34%)/+2(3%)/+45(29%)/-93(28%),0(0%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,75.0%,0.75%,2.39%,-1.38%,1.59,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4137,🟢 已滿足進場條件
4439,冠星-KY,2026-08-12 04:58:48,True,101.0,15 張,-2(50%)/+2(4%)/-6(30%)/-1(4%)/-6(35%),-13(11%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,75.0%,2.06%,5.26%,-0.65%,2.45,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4439,🟢 已滿足進場條件
5225,東科-KY,2026-08-12 04:58:51,True,61.8,556 張,-68(44%)/-24(9%)/-231(13%)/-248(20%)/-66(12%),-637(16%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,13,84.6%,3.63%,14.8%,-1.34%,3.97,站上60T進場,布林通道觸頂出場,5225,🟢 已滿足進場條件
5203,訊連,2026-08-12 04:58:51,True,61.6,220 張,-49(44%)/-17(15%)/-68(38%)/-123(32%)/-42(16%),-299(28%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,80.0%,1.97%,11.57%,-5.94%,6.3,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,5203,🟢 已滿足進場條件
5388,中磊,2026-08-12 04:58:51,True,82.4,16620 張,+498(18%)/+267(5%)/+1283(27%)/-642(18%)/-5353(31%),-3947(12%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,0.45%,3.18%,-2.69%,2.09,站上60T進場,碰觸20T(布林中線)以上出場,5388,🟢 已滿足進場條件
6120,達運,2026-08-12 04:58:53,True,12.75,1354 張,-27(2%)/+164(17%)/-868(30%)/-956(40%)/-478(35%),-2165(24%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,35,74.3%,2.34%,9.54%,-9.19%,4.66,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,6120,🟢 已滿足進場條件
6670,復盛應用,2026-08-12 04:58:56,True,263.5,186 張,+66(18%)/+139(46%)/-5(4%)/+32(17%)/-60(31%),+172(15%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,34,79.4%,1.09%,7.28%,-14.43%,3.47,碰觸BBAND下緣進場,站上60T出場,6670,🟢 已滿足進場條件
6756,威鋒電子,2026-08-12 04:58:56,True,97.6,122 張,+225(48%)/+17(7%)/-2(2%)/-15(16%)/-43(35%),+182(18%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,40,75.0%,1.49%,10.35%,-21.54%,6.05,碰觸BBAND下緣進場,站上60T出場,6756,🟢 已滿足進場條件
6782,視陽,2026-08-12 04:58:57,True,206.5,287 張,+327(45%)/+806(70%)/-24(4%)/+53(25%)/-88(30%),+1074(37%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,8,75.0%,0.83%,4.57%,-6.63%,3.45,站上60T進場,碰觸20T(布林中線)以上出場,6782,🟢 已滿足進場條件
6781,AES-KY,2026-08-12 04:58:56,True,1150.0,1145 張,-2(0%)/+1031(42%)/+240(14%)/+510(33%)/-329(28%),+1450(18%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,100.0%,12.99%,24.08%,2.9%,10.67,碰觸BBAND下緣進場,乖離率大於15%停利出場,6781,🟢 已滿足進場條件
9958,世紀鋼,2026-08-12 04:59:03,True,107.5,3110 張,+300(19%)/+1183(39%)/+818(37%)/-138(8%)/0(0%),+2163(18%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,100.0%,6.4%,12.33%,1.32%,4.01,站上60T進場,布林通道觸頂出場,9958,🟢 已滿足進場條件
